,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Day163,24.0,63.0,73.0,42.0,3.0,42.0,9.0,3.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,5.0,69.0,31.0
Day164,44.0,11.0,90.0,46.0,1.0,47.0,9.0,7.0,3.0,0.0,3.0,4.0,1.0,2.0,3.0,3.0,7.0,4.0,71.0,29.0
Day165,69.0,10.0,81.0,78.0,4.0,34.0,7.0,8.0,3.0,5.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,80.0,20.0
Day166,58.0,17.0,77.0,70.0,44.0,37.0,13.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,1.0,2.0,73.0,27.0
Day167,51.0,19.0,71.0,53.0,3.0,69.0,16.0,3.0,7.0,1.0,1.0,3.0,5.0,8.0,5.0,2.0,3.0,4.0,64.0,36.0
Day168,18.0,68.0,77.0,30.0,6.0,27.0,67.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,5.0,0.0,1.0,76.0,24.0
Day169,60.0,10.0,76.0,64.0,3.0,75.0,9.0,53.0,3.0,0.0,2.0,5.0,2.0,0.0,7.0,2.0,3.0,3.0,74.0,26.0
Day170,36.0,19.0,87.0,40.0,4.0,41.0,16.0,4.0,53.0,2.0,1.0,8.0,3.0,2.0,1.0,4.0,2.0,0.0,67.0,33.0
Day171,78.0,12.0,69.0,45.0,6.0,43.0,10.0,4.0,1.0,55.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,5.0,69.0,31.0
Day172,53.0,17.0,73.0,57.0,2.0,73.0,15.0,53.0,3.0,3.0,50.0,2.0,5.0,3.0,4.0,4.0,3.0,2.0,71.0,29.0
Day173,34.0,54.0,67.0,51.0,5.0,51.0,53.0,7.0,2.0,4.0,6.0,44.0,2.0,1.0,5.0,2.0,6.0,3.0,63.0,37.0
Day174,16.0,78.0,72.0,37.0,1.0,38.0,74.0,4.0,3.0,2.0,3.0,2.0,67.0,3.0,3.0,1.0,1.0,3.0,69.0,31.0
Day175,23.0,66.0,67.0,47.0,1.0,50.0,64.0,7.0,5.0,1.0,4.0,5.0,2.0,54.0,0.0,2.0,4.0,4.0,66.0,34.0
Day176,43.0,9.0,94.0,42.0,2.0,40.0,7.0,3.0,1.0,3.0,2.0,3.0,3.0,0.0,63.0,1.0,4.0,2.0,69.0,31.0
Day177,56.0,11.0,71.0,58.0,4.0,77.0,8.0,4.0,0.0,1.0,2.0,0.0,2.0,3.0,5.0,52.0,4.0,5.0,68.0,32.0
Day178,54.0,19.0,72.0,59.0,2.0,73.0,14.0,3.0,4.0,0.0,3.0,3.0,2.0,6.0,5.0,3.0,49.0,3.0,68.0,32.0
Day179,62.0,16.0,75.0,65.0,6.0,78.0,12.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,57.0,73.0,27.0
Day180,66.0,17.0,69.0,43.0,5.0,45.0,16.0,8.0,3.0,0.0,4.0,2.0,2.0,10.0,1.0,2.0,5.0,3.0,67.0,33.0
Day181,20.0,66.0,72.0,41.0,5.0,40.0,12.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,71.0,29.0
Day182,35.0,18.0,84.0,44.0,3.0,42.0,13.0,6.0,4.0,1.0,4.0,2.0,1.0,6.0,2.0,2.0,3.0,0.0,67.0,33.0
Day183,61.0,17.0,77.0,77.0,2.0,34.0,16.0,0.0,2.0,1.0,0.0,3.0,4.0,7.0,1.0,6.0,2.0,0.0,74.0,26.0
Day184,66.0,12.0,73.0,82.0,60.0,41.0,8.0,9.0,2.0,3.0,6.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,67.0,33.0
Day185,58.0,13.0,73.0,60.0,6.0,76.0,12.0,8.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,6.0,5.0,1.0,70.0,30.0
Day186,21.0,60.0,64.0,40.0,3.0,51.0,58.0,5.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,6.0,3.0,8.0,61.0,39.0
Day187,53.0,14.0,70.0,59.0,6.0,74.0,11.0,51.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,3.0,68.0,32.0
Day188,34.0,15.0,87.0,35.0,2.0,36.0,12.0,5.0,53.0,4.0,2.0,4.0,1.0,3.0,4.0,3.0,0.0,4.0,74.0,26.0
Day189,85.0,9.0,70.0,47.0,3.0,45.0,7.0,2.0,1.0,63.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,6.0,67.0,33.0
Day190,54.0,14.0,71.0,55.0,2.0,75.0,11.0,60.0,2.0,2.0,59.0,5.0,4.0,1.0,7.0,1.0,2.0,0.0,65.0,35.0
Day191,28.0,61.0,81.0,39.0,4.0,34.0,60.0,7.0,4.0,4.0,3.0,50.0,4.0,5.0,2.0,2.0,2.0,4.0,79.0,21.0
Day192,14.0,70.0,65.0,46.0,4.0,47.0,69.0,4.0,6.0,1.0,2.0,4.0,59.0,6.0,3.0,4.0,2.0,2.0,64.0,36.0
Day193,27.0,67.0,70.0,46.0,3.0,44.0,66.0,5.0,3.0,3.0,3.0,4.0,2.0,56.0,2.0,0.0,2.0,3.0,66.0,34.0
Day194,40.0,17.0,90.0,39.0,4.0,37.0,14.0,6.0,0.0,3.0,2.0,1.0,3.0,2.0,49.0,4.0,1.0,3.0,77.0,23.0
Day195,61.0,13.0,73.0,62.0,2.0,79.0,11.0,8.0,3.0,2.0,3.0,3.0,1.0,4.0,1.0,54.0,3.0,2.0,70.0,30.0
Day196,63.0,14.0,76.0,63.0,2.0,76.0,13.0,7.0,2.0,3.0,4.0,6.0,3.0,3.0,5.0,2.0,53.0,2.0,74.0,26.0
Day197,61.0,16.0,78.0,61.0,4.0,73.0,15.0,6.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,53.0,74.0,26.0
Day198,79.0,11.0,68.0,45.0,2.0,47.0,9.0,6.0,0.0,5.0,1.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0,66.0,34.0
Day199,19.0,73.0,75.0,38.0,1.0,38.0,14.0,5.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,2.0,6.0,1.0,73.0,27.0
